#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.608,BV,0.2715,3.87055,0.182471,0.0029
2,6.348,VB,0.342,10.23787,0.417674,0.00768
3,8.189,BV,0.3359,131650.0,4862.45459,98.80283
4,8.908,VB,0.0692,375.54974,82.43399,0.28185
5,13.778,BV,0.0773,145.16605,29.57223,0.10895
6,14.186,VB,0.0938,5.9772,0.896791,0.00449
7,16.077,BB,0.0813,992.42834,188.76703,0.74481
8,19.793,BB,0.0758,61.941,12.94699,0.04649
