#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.695,BB,0.2035,13490.2,1066.88989,96.10628
2,11.122,BB,0.1346,44.37805,5.04788,0.31616
3,13.804,BV,0.0914,2.69448,0.44033,0.0192
4,14.113,VB,0.098,204.7417,32.28864,1.45862
5,16.031,BB,0.0896,74.86778,12.55704,0.53337
6,19.775,BB,0.0772,219.86818,44.81403,1.56638
