#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.61,BB,0.2456,3.13528,0.165097,0.00231
2,8.2,BV,0.33,134167.0,4985.30078,98.67002
3,8.912,VB,0.0709,194.47903,41.35991,0.14303
4,13.784,BV,0.0782,32.74963,6.56648,0.02408
5,14.159,VB,0.0872,534.77472,98.75304,0.39329
6,16.08,BB,0.085,1038.2522,198.4218,0.76356
7,19.82,BB,0.0968,5.04876,0.767313,0.00371
