#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.611,BB,0.2794,3.24185,0.150468,0.0024
2,8.189,BVR,0.3373,133192.0,4897.91699,98.75751
3,8.917,VBE,0.2935,20.9039,0.878705,0.0155
4,13.773,BV,0.0769,304.99197,62.54121,0.22614
5,14.156,VB,0.0837,51.94682,9.51163,0.03852
6,16.075,BB,0.0817,1031.40356,194.94376,0.76475
7,19.789,BB,0.0746,263.23743,56.2677,0.19518
