2.236478328704833984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240364074707031250e+00,2.650000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.630000000000000000e+02,6.653999999999999915e+00,0.000000000000000000e+00,1.238199999999999967e+01,3.000000000000000000e+01,5.579000000000000000e+03,2.365000000000000000e+03
2.243577480316162109e+00,2.650000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.620000000000000000e+02,6.653999999999999915e+00,0.000000000000000000e+00,1.238199999999999967e+01,3.000000000000000000e+01,5.583000000000000000e+03,2.363000000000000000e+03
3.248928546905517578e+00,2.650000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.630000000000000000e+02,6.653999999999999915e+00,2.496999999999999886e+00,1.098499999999999943e+01,3.000000000000000000e+01,5.580000000000000000e+03,2.356000000000000000e+03
4.251439571380615234e+00,2.650000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.620000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.098499999999999943e+01,3.000000000000000000e+01,5.586000000000000000e+03,2.359000000000000000e+03
5.259764432907104492e+00,2.656200000000000117e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.600000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.102200000000000024e+01,3.000000000000000000e+01,5.583000000000000000e+03,2.358000000000000000e+03
6.261267900466918945e+00,2.656200000000000117e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.580000000000000000e+02,6.653999999999999915e+00,2.347999999999999865e+00,1.102200000000000024e+01,3.000000000000000000e+01,5.592000000000000000e+03,2.364000000000000000e+03
7.254986047744750977e+00,2.656200000000000117e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.580000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.105899999999999928e+01,3.000000000000000000e+01,5.589000000000000000e+03,2.356000000000000000e+03
8.274307966232299805e+00,2.662500000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.580000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.109600000000000009e+01,3.000000000000000000e+01,5.588000000000000000e+03,2.367000000000000000e+03
9.281653165817260742e+00,2.662500000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.580000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.109600000000000009e+01,3.000000000000000000e+01,5.597000000000000000e+03,2.364000000000000000e+03
1.029656624794006348e+01,2.668799999999999883e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.105899999999999928e+01,3.000000000000000000e+01,5.603000000000000000e+03,2.362000000000000000e+03
1.130864024162292480e+01,2.668799999999999883e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.105899999999999928e+01,3.000000000000000000e+01,5.602000000000000000e+03,2.368000000000000000e+03
1.230870079994201660e+01,2.668799999999999883e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.438000000000000167e+00,1.109600000000000009e+01,3.000000000000000000e+01,5.598000000000000000e+03,2.370000000000000000e+03
1.330971050262451172e+01,2.675000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.102200000000000024e+01,3.000000000000000000e+01,5.604000000000000000e+03,2.369000000000000000e+03
1.432369303703308105e+01,2.675000000000000000e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.105899999999999928e+01,3.000000000000000000e+01,5.603000000000000000e+03,2.373000000000000000e+03
1.532531881332397461e+01,2.681200000000000117e+01,-4.431600000000000250e+01,2.737500000000000000e+01,5.570000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.113199999999999967e+01,3.000000000000000000e+01,5.604000000000000000e+03,2.369000000000000000e+03
