1.099555492401123047e-01,3.200000000000000000e+01,-4.431600000000000250e+01,2.887500000000000000e+01,5.360000000000000000e+02,6.653999999999999915e+00,0.000000000000000000e+00,1.252899999999999991e+01,3.300000000000000000e+01,5.524000000000000000e+03,2.367000000000000000e+03
5.956851482391357422e+00,3.218800000000000239e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.440000000000000000e+02,6.653999999999999915e+00,0.000000000000000000e+00,1.230799999999999983e+01,3.300000000000000000e+01,5.618000000000000000e+03,2.503000000000000000e+03
1.187220883369445801e+01,3.218800000000000239e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.490000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.113199999999999967e+01,4.000000000000000000e+01,5.637000000000000000e+03,2.502000000000000000e+03
1.790858602523803711e+01,3.212500000000000000e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.490000000000000000e+02,6.653999999999999915e+00,2.407999999999999918e+00,1.116900000000000048e+01,4.000000000000000000e+01,5.653000000000000000e+03,2.507000000000000000e+03
2.371109771728515625e+01,3.212500000000000000e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.480000000000000000e+02,6.653999999999999915e+00,2.318999999999999950e+00,1.113199999999999967e+01,4.000000000000000000e+01,5.652000000000000000e+03,2.514000000000000000e+03
2.961778926849365234e+01,3.218800000000000239e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.460000000000000000e+02,6.653999999999999915e+00,2.378000000000000114e+00,1.116900000000000048e+01,4.000000000000000000e+01,5.660000000000000000e+03,2.521000000000000000e+03
3.535500264167785645e+01,3.218800000000000239e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.430000000000000000e+02,6.653999999999999915e+00,2.347999999999999865e+00,1.116900000000000048e+01,4.000000000000000000e+01,5.653000000000000000e+03,2.523000000000000000e+03
4.115488433837890625e+01,3.225000000000000000e+01,-4.431600000000000250e+01,2.856200000000000117e+01,5.420000000000000000e+02,6.653999999999999915e+00,2.318999999999999950e+00,1.124300000000000033e+01,4.000000000000000000e+01,5.645000000000000000e+03,2.524000000000000000e+03
4.698707580566406250e+01,3.237500000000000000e+01,-4.431600000000000250e+01,2.862500000000000000e+01,5.400000000000000000e+02,6.653999999999999915e+00,2.318999999999999950e+00,1.124300000000000033e+01,4.000000000000000000e+01,5.621000000000000000e+03,2.525000000000000000e+03
5.276966834068298340e+01,3.250000000000000000e+01,-4.431600000000000250e+01,2.862500000000000000e+01,5.400000000000000000e+02,6.653999999999999915e+00,2.258999999999999897e+00,1.124300000000000033e+01,4.000000000000000000e+01,5.607000000000000000e+03,2.515000000000000000e+03
