1.112108230590820312e-01,3.962500000000000000e+01,-4.431600000000000250e+01,3.018799999999999883e+01,5.050000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.245500000000000007e+01,4.000000000000000000e+01,5.421000000000000000e+03,2.123000000000000000e+03
5.793358564376831055e+00,3.962500000000000000e+01,-4.431600000000000250e+01,3.018799999999999883e+01,5.050000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.249200000000000088e+01,4.000000000000000000e+01,5.422000000000000000e+03,2.125000000000000000e+03
1.159136056900024414e+01,3.968800000000000239e+01,-4.431600000000000250e+01,3.018799999999999883e+01,5.040000000000000000e+02,6.264000000000000234e+00,2.111000000000000210e+00,1.124300000000000033e+01,3.400000000000000000e+01,5.440000000000000000e+03,2.137000000000000000e+03
1.737298035621643066e+01,3.975000000000000000e+01,-4.431600000000000250e+01,3.018799999999999883e+01,5.050000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.452000000000000000e+03,2.131000000000000000e+03
2.310809373855590820e+01,3.968800000000000239e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.030000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.446000000000000000e+03,2.138000000000000000e+03
2.889055800437927246e+01,3.968800000000000239e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.030000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.445000000000000000e+03,2.130000000000000000e+03
3.459047794342041016e+01,3.956199999999999761e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.040000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.238199999999999967e+01,3.400000000000000000e+01,5.449000000000000000e+03,2.137000000000000000e+03
4.032278919219970703e+01,3.950000000000000000e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.040000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.234500000000000064e+01,3.400000000000000000e+01,5.447000000000000000e+03,2.136000000000000000e+03
4.606555128097534180e+01,3.943800000000000239e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.030000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.440000000000000000e+03,2.147000000000000000e+03
5.202381682395935059e+01,3.937500000000000000e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.020000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.245500000000000007e+01,3.400000000000000000e+01,5.446000000000000000e+03,2.135000000000000000e+03
5.772260212898254395e+01,3.925000000000000000e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.020000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.249200000000000088e+01,3.400000000000000000e+01,5.442000000000000000e+03,2.134000000000000000e+03
6.344136190414428711e+01,3.918800000000000239e+01,-4.431600000000000250e+01,3.012500000000000000e+01,4.990000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.245500000000000007e+01,3.400000000000000000e+01,5.436000000000000000e+03,2.139000000000000000e+03
6.918911528587341309e+01,3.912500000000000000e+01,-4.431600000000000250e+01,3.012500000000000000e+01,5.000000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.437000000000000000e+03,2.138000000000000000e+03
7.494015574455261230e+01,3.906199999999999761e+01,-4.431600000000000250e+01,3.012500000000000000e+01,4.990000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.238199999999999967e+01,3.400000000000000000e+01,5.440000000000000000e+03,2.138000000000000000e+03
8.073931384086608887e+01,3.893800000000000239e+01,-4.431600000000000250e+01,3.006200000000000117e+01,4.990000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.241799999999999926e+01,3.400000000000000000e+01,5.436000000000000000e+03,2.138000000000000000e+03
8.652355909347534180e+01,3.887500000000000000e+01,-4.431600000000000250e+01,3.006200000000000117e+01,4.990000000000000000e+02,6.264000000000000234e+00,0.000000000000000000e+00,1.245500000000000007e+01,3.400000000000000000e+01,5.437000000000000000e+03,2.138000000000000000e+03
