#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.612,BV,0.2963,3.83956,0.164486,0.00291
2,6.31,VB,0.3771,3.26359,0.111633,0.00247
3,8.179,BVR,0.332,130114.0,4803.85791,98.54748
4,8.903,VBE,0.0833,57.99686,10.0469,0.04393
5,13.809,BV,0.0825,2.40466,0.448953,0.00182
6,14.149,VB,0.0875,240.35023,44.15368,0.18204
7,16.074,BB,0.0822,1079.03284,202.51028,0.81725
8,19.793,BB,0.075,530.90369,112.67059,0.4021
