#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.617,BB,0.218,2.11437,0.132609,0.00153
2,8.205,BVR,0.3465,136303.0,4869.97949,98.75895
3,8.93,VBE,0.3436,25.5901,0.911427,0.01854
4,13.784,BV,0.0774,312.34137,63.53515,0.22631
5,14.169,VB,0.0838,52.78204,9.64612,0.03824
6,16.088,BB,0.082,1053.90527,198.21896,0.76361
7,19.801,BB,0.0704,266.10431,57.03013,0.19281
