#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.608,BV,0.2734,3.62683,0.169672,0.00274
2,6.342,VB,0.3365,10.24747,0.414338,0.00775
3,8.183,BV,0.3328,130628.0,4810.78027,98.80375
4,8.902,VB,0.0693,370.35135,81.0423,0.28012
5,13.774,BV,0.0777,145.20685,29.37027,0.10983
6,14.183,VB,0.0988,5.83699,0.864456,0.00441
7,16.073,BB,0.081,984.71228,188.28261,0.74481
8,19.789,BB,0.0766,61.57431,12.69759,0.04657
