#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.603,BV,0.2889,3.8251,0.171023,0.00306
2,6.331,VB,0.3273,9.75671,0.413471,0.00782
3,8.149,BV,0.322,123343.0,4765.03662,98.80389
4,8.879,VB,0.0693,351.82498,77.04853,0.28183
5,13.766,BV,0.0764,137.89955,28.51492,0.11046
6,14.172,VB,0.0977,5.40413,0.811676,0.00433
7,16.06,BB,0.0798,927.3446,180.92113,0.74285
8,19.781,BB,0.0755,57.12794,12.00169,0.04576
