#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.694,BB,0.2047,13487.6,1058.0708,93.78772
2,11.113,BB,0.1325,214.08426,24.86351,1.48866
3,13.781,BV,0.0872,21.39234,3.71156,0.14875
4,14.114,VB,0.1011,519.49646,82.86277,3.61237
5,16.03,BB,0.0932,77.47448,13.06117,0.53873
6,19.775,BB,0.0791,60.94194,12.03094,0.42377
