#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.611,BV,0.2777,3.59462,0.165277,0.00268
2,6.362,VB,0.361,3.13328,0.10977,0.00234
3,8.187,BVR,0.3431,131953.0,4885.72803,98.54614
4,8.907,VBE,0.0842,59.39811,10.16563,0.04436
5,13.809,BV,0.0832,2.45414,0.453022,0.00183
6,14.151,VB,0.0873,243.69794,44.9351,0.182
7,16.077,BB,0.0827,1095.48401,203.92223,0.81814
8,19.795,BB,0.0748,538.95111,114.75288,0.4025
