#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.69,BB,0.2075,13486.9,1038.36377,96.10252
2,11.119,BB,0.137,44.52542,4.94922,0.31727
3,13.802,BVE,0.0965,2.84627,0.434081,0.02028
4,14.112,VBR,0.1002,205.36349,31.4602,1.46334
5,16.031,BB,0.091,74.54289,12.25652,0.53116
6,19.775,BB,0.0781,219.68961,44.08708,1.56542
