#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.688,BB,0.2309,13349.9,890.65533,96.14385
2,11.138,BB,0.1597,14.96945,1.36758,0.10781
3,13.772,BV,0.0974,164.09955,26.09568,1.18182
4,14.12,VB,0.1119,52.2983,6.93789,0.37664
5,16.033,BB,0.1025,88.61234,13.1768,0.63817
6,19.777,BB,0.0814,215.46185,40.91672,1.55172
