#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.608,BV,0.2643,3.48398,0.169132,0.00267
2,6.348,VB,0.3288,9.79212,0.412765,0.0075
3,8.176,BV,0.3322,128998.0,4820.42773,98.80316
4,8.9,VB,0.0731,368.53351,80.92516,0.28227
5,13.776,BV,0.0775,142.92999,29.00369,0.10947
6,14.183,VB,0.0994,5.85458,0.860273,0.00448
7,16.073,BB,0.0805,971.61902,187.37575,0.74419
8,19.79,BB,0.076,60.39468,12.57829,0.04626
