#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.614,BV,0.272,3.47178,0.163316,0.0026
2,6.36,VB,0.3651,3.32004,0.109684,0.00249
3,8.187,BVR,0.3452,131601.0,4902.85254,98.55179
4,8.907,VBE,0.0776,53.26014,10.09474,0.03988
5,13.81,BB,0.082,2.40237,0.452088,0.0018
6,14.151,BB,0.0875,243.24681,44.68377,0.18216
7,16.077,BB,0.0827,1091.24939,203.06274,0.8172
8,19.795,BB,0.0749,536.91461,114.05224,0.40208
