#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.615,BB,0.2764,3.22319,0.151382,0.00243
2,8.178,BVR,0.3359,131078.0,4841.41455,98.76236
3,8.911,VBE,0.2103,13.88798,0.833953,0.01046
4,13.77,BV,0.0772,302.78,61.74414,0.22813
5,14.152,VB,0.0844,50.88356,9.21659,0.03834
6,16.072,BB,0.0853,1013.74469,192.97086,0.76382
7,19.787,BB,0.0705,258.08194,55.23503,0.19446
