#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.689,BB,0.2154,13412.9,981.48138,96.10108
2,11.122,BB,0.1437,44.4605,4.6454,0.31855
3,13.803,BV,0.0962,2.7889,0.427274,0.01998
4,14.113,VB,0.1063,203.82011,30.38574,1.46033
5,16.033,BB,0.0927,74.32172,11.92036,0.5325
6,19.776,BB,0.0788,218.78474,43.429,1.56755
