#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.678,BB,0.2048,12928.0,1013.77899,96.16257
2,11.121,BB,0.1416,14.47247,1.54118,0.10765
3,13.762,BV,0.0905,159.10887,27.91021,1.1835
4,14.106,VB,0.1,50.27787,7.71926,0.37398
5,16.021,BB,0.0899,83.57877,13.94675,0.62168
6,19.766,BB,0.0776,208.46428,42.25653,1.55062
