#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,7.687,BB,0.1982,13381.6,1068.17249,96.1072
2,11.115,BB,0.1302,44.1392,5.03631,0.31701
3,13.799,BV,0.0903,2.68292,0.445449,0.01927
4,14.108,VB,0.0984,203.19984,31.88022,1.45938
5,16.027,BB,0.0939,74.13457,12.3667,0.53244
6,19.772,BB,0.0773,217.86418,44.3746,1.5647
