#,RetTime [min],Type,Width [min],Area [pA*s],Height [pA],Area %
1,5.604,BB,0.245,2.95575,0.158936,0.00227
2,8.174,BV,0.3307,128389.0,4884.38672,98.67149
3,8.895,VB,0.0711,186.13281,39.38507,0.14305
4,13.779,BV,0.078,31.50722,6.33928,0.02421
5,14.15,VB,0.0863,510.74609,95.65939,0.39253
6,16.071,BB,0.0845,992.60046,191.30504,0.76285
7,19.815,BB,0.0956,4.68883,0.687064,0.0036
